tenure_months,monthly_charge,total_charges,support_tickets,late_payments,avg_monthly_usage_gb,has_streaming,has_security_pack,num_products,customer_age,is_promo,contract_type,payment_method,internet_service,region,churn
44,87.98,3776.78,1,1,75.49,0,0,2,73,1,anual,credito,cable,oeste,0
46,83.95,3825.49,2,1,147.29,1,1,2,37,0,bianual,transferencia,cable,centro,0
22,43.17,971.35,2,0,65.21,0,1,2,42,0,mensual,transferencia,cable,norte,1
32,79.95,2607.53,1,0,136.48,1,1,4,42,0,bianual,debito,fibra,oeste,0
9,52.03,351.88,1,1,92.52,0,1,1,53,0,mensual,credito,fibra,centro,0
16,47.68,749.72,3,2,166.64,1,0,3,26,1,anual,credito,cable,norte,1
8,72.14,490.18,2,1,140.23,1,0,1,71,0,anual,debito,fibra,centro,0
60,75.57,4545.19,2,0,146.31,0,1,3,63,1,anual,transferencia,fibra,centro,0
55,51.18,2837.33,1,0,156.78,1,1,4,51,1,bianual,debito,movil,norte,0
42,54.05,2311.39,1,1,215.08,0,1,4,46,0,bianual,transferencia,cable,oeste,0
40,65.44,2511.64,3,0,43.21,1,1,4,48,1,mensual,debito,cable,centro,0
59,55.64,3275.85,2,1,69.35,1,1,3,49,0,bianual,credito,movil,norte,0
50,62.19,3015.48,1,1,140.12,0,1,3,71,0,mensual,efectivo,cable,sur,1
36,75.72,2706.32,3,3,106.95,0,0,1,41,0,anual,transferencia,ninguno,sur,0
70,82.66,5872.72,1,2,69.2,1,1,2,47,0,mensual,transferencia,ninguno,oeste,0
6,84.77,385.96,0,0,119.45,1,1,4,54,0,bianual,efectivo,fibra,oeste,0
68,79.09,5468.55,1,0,94.84,1,1,2,39,1,mensual,credito,fibra,sur,0
13,63.11,706.6,1,0,146.43,1,0,1,32,0,bianual,debito,fibra,centro,1
50,84.97,4189.22,1,1,133.32,0,1,4,50,0,anual,debito,movil,norte,0
62,52.57,3354.21,4,0,242.52,0,0,2,60,1,mensual,debito,cable,centro,1
32,55.21,1719.2,3,0,127.28,0,1,4,34,0,bianual,transferencia,cable,centro,0
23,75.41,1664.72,2,1,108.28,1,1,1,57,1,bianual,credito,fibra,centro,0
71,59.26,4030.95,1,2,46.65,1,0,2,50,1,bianual,debito,fibra,oeste,1
67,51.81,3531.2,1,0,93.9,1,1,4,29,0,anual,debito,fibra,sur,1
45,73.74,3312.74,1,1,5.0,0,0,4,56,1,anual,efectivo,cable,centro,0
38,63.41,2269.94,0,0,138.55,1,0,4,51,1,anual,credito,cable,norte,0
61,54.19,3247.14,0,1,120.69,1,0,4,40,0,mensual,debito,ninguno,oeste,0
11,64.0,543.99,2,0,95.58,1,1,3,21,0,anual,debito,movil,sur,1
39,52.0,2123.17,1,0,106.21,1,1,4,30,0,mensual,credito,fibra,centro,0
53,67.54,3558.61,2,1,175.58,1,1,3,37,0,mensual,debito,fibra,centro,1
68,74.79,5149.95,0,0,141.06,1,1,3,19,1,mensual,efectivo,movil,norte,0
58,74.97,4245.21,2,0,202.81,1,1,2,56,0,mensual,efectivo,fibra,oeste,0
10,78.48,688.7,2,1,99.46,1,1,3,20,0,mensual,debito,cable,norte,0
46,51.82,2538.96,1,0,228.72,1,0,1,21,0,bianual,transferencia,fibra,centro,0
68,67.73,4588.3,4,2,186.71,1,1,3,75,0,mensual,debito,movil,centro,1
60,78.88,4673.59,2,0,81.65,1,1,4,18,0,mensual,debito,fibra,norte,0
59,34.44,1985.44,3,0,91.64,1,0,3,23,0,mensual,debito,ninguno,centro,0
44,56.73,2645.35,1,1,73.87,1,0,3,68,0,mensual,credito,cable,norte,1
46,50.17,2256.11,1,0,102.26,0,0,2,55,0,mensual,transferencia,fibra,oeste,1
53,86.06,4478.41,3,0,47.32,1,0,4,28,1,bianual,efectivo,movil,centro,0
62,36.89,2135.23,2,0,105.37,0,1,2,55,1,bianual,credito,fibra,norte,0
6,79.38,644.67,5,0,30.88,1,0,4,20,0,mensual,transferencia,movil,sur,1
11,44.69,344.04,3,1,208.89,1,0,2,69,1,mensual,credito,movil,centro,1
1,116.43,50.0,1,1,153.09,1,0,4,55,0,mensual,efectivo,fibra,centro,0
67,48.33,3457.23,1,1,169.9,0,0,3,73,0,anual,transferencia,fibra,centro,0
23,37.91,777.89,2,0,57.97,0,0,4,49,1,bianual,efectivo,fibra,centro,1
23,86.43,2052.53,1,0,71.51,1,1,1,50,1,anual,transferencia,fibra,norte,0
68,63.15,4347.9,2,1,69.76,1,1,1,63,1,mensual,efectivo,movil,centro,1
61,39.57,2528.71,1,0,73.96,0,1,3,40,1,bianual,debito,fibra,centro,0
22,67.07,1553.75,2,0,115.23,1,1,1,59,0,anual,credito,fibra,centro,1
41,31.39,1397.28,2,0,89.51,1,1,3,18,0,bianual,credito,fibra,oeste,0
44,67.33,3036.56,2,0,194.17,1,0,3,76,1,bianual,credito,fibra,sur,0
30,58.42,1647.24,3,0,183.84,1,0,4,29,1,bianual,credito,fibra,sur,0
10,43.63,593.9,2,0,121.68,1,1,1,44,0,anual,debito,movil,centro,0
38,70.47,2594.0,4,0,30.42,0,0,2,58,0,mensual,transferencia,movil,norte,1
49,84.63,3898.77,1,0,97.36,1,0,2,18,1,anual,debito,fibra,oeste,0
3,67.91,174.7,1,0,114.84,1,1,3,65,1,bianual,credito,fibra,centro,0
23,58.99,1355.72,2,0,46.68,1,1,4,61,0,mensual,debito,movil,norte,1
56,64.9,3892.0,4,0,134.99,1,0,2,20,0,anual,transferencia,fibra,sur,0
45,78.75,3591.04,2,0,119.88,0,1,1,61,0,anual,transferencia,fibra,oeste,0
55,71.24,3827.05,2,1,133.79,0,0,1,76,1,mensual,debito,fibra,centro,1
34,51.04,1797.56,4,0,102.5,1,0,2,33,0,mensual,transferencia,fibra,centro,1
71,30.21,2146.77,2,2,107.68,1,1,2,64,0,mensual,transferencia,fibra,norte,0
45,62.45,2927.23,2,1,183.54,1,1,1,43,1,mensual,debito,movil,sur,1
35,54.05,1940.89,2,0,141.14,1,1,2,46,0,bianual,credito,cable,norte,0
32,42.12,1464.78,6,1,123.41,1,1,1,32,0,mensual,debito,cable,sur,1
70,97.87,6950.89,3,1,232.81,0,1,3,59,1,anual,debito,movil,norte,0
8,81.17,616.41,2,0,161.38,1,1,3,24,1,mensual,transferencia,fibra,sur,1
36,87.19,3080.29,1,0,63.71,1,1,4,44,1,bianual,debito,cable,centro,0
38,45.58,1639.8,3,0,32.32,1,0,4,52,0,mensual,efectivo,cable,norte,1
19,35.87,602.1,1,2,202.13,0,1,4,43,0,bianual,credito,cable,centro,0
38,68.37,2761.93,0,1,73.0,1,0,2,36,0,mensual,transferencia,movil,centro,1
38,75.06,2674.2,1,0,155.91,1,0,4,44,1,mensual,transferencia,fibra,oeste,1
6,65.1,424.85,3,1,57.08,1,0,4,67,1,anual,efectivo,fibra,norte,0
31,70.83,1998.46,0,1,84.58,1,1,1,74,1,mensual,debito,fibra,norte,1
45,72.09,3420.61,3,1,130.84,1,1,1,18,1,mensual,debito,movil,oeste,1
65,57.51,3817.49,3,0,146.97,0,0,4,57,0,anual,debito,movil,sur,0
20,52.8,1111.1,6,0,215.33,1,0,2,27,1,mensual,credito,cable,norte,1
12,85.64,848.16,0,1,114.25,1,0,4,58,0,mensual,credito,fibra,centro,0
1,74.0,50.0,4,2,150.63,0,0,4,24,1,mensual,credito,fibra,norte,0
1,42.94,52.36,0,1,65.23,0,1,2,72,0,bianual,credito,movil,oeste,0
38,67.0,2538.48,0,2,105.83,1,0,2,25,0,bianual,debito,fibra,oeste,0
54,64.14,3529.12,3,2,170.66,1,1,4,46,1,bianual,transferencia,fibra,centro,0
7,46.93,547.09,0,1,157.67,0,0,2,33,1,mensual,credito,fibra,centro,0
70,60.09,4145.17,1,1,78.44,1,1,1,45,1,mensual,credito,fibra,oeste,0
30,60.94,1698.51,1,0,201.89,1,0,1,29,0,mensual,debito,cable,norte,0
29,46.0,1342.57,2,1,58.09,1,1,1,24,0,mensual,efectivo,ninguno,norte,0
25,72.19,1813.51,3,1,210.92,0,1,3,37,1,anual,debito,fibra,norte,0
54,61.95,3356.98,0,3,145.96,1,0,1,38,0,mensual,credito,cable,norte,1
1,63.19,57.99,0,1,135.3,1,1,3,42,0,mensual,transferencia,cable,centro,0
21,71.47,1426.29,1,0,90.3,0,1,1,77,0,mensual,credito,movil,sur,0
41,79.8,3107.78,2,0,156.92,1,1,2,49,0,mensual,credito,fibra,oeste,1
21,63.5,1357.01,2,0,107.08,1,1,4,30,1,anual,transferencia,fibra,oeste,1
41,48.64,1926.68,1,1,118.28,1,0,4,64,0,mensual,credito,cable,centro,0
60,91.88,5560.47,3,1,151.05,1,0,3,33,0,mensual,debito,movil,oeste,1
60,61.58,3631.37,2,1,96.82,1,1,2,25,1,anual,debito,fibra,centro,0
63,84.73,5307.19,1,3,77.36,0,0,2,54,1,anual,transferencia,fibra,oeste,1
55,73.17,3882.72,2,1,5.0,1,1,2,74,0,bianual,credito,fibra,oeste,0
7,44.33,338.86,1,1,63.66,0,1,2,36,0,mensual,efectivo,cable,norte,0
8,68.61,526.53,4,1,180.08,0,1,3,70,1,bianual,credito,cable,sur,0
40,81.66,3277.46,2,1,8.17,0,1,2,68,1,bianual,credito,fibra,centro,1
5,67.86,267.74,1,0,30.58,1,1,3,44,0,anual,credito,fibra,centro,0
25,70.53,1957.39,1,1,142.95,1,1,3,40,1,mensual,debito,cable,centro,1
21,69.16,1298.28,0,0,135.05,1,1,1,40,0,mensual,credito,cable,centro,0
22,50.13,1051.97,2,0,104.96,1,1,1,37,0,mensual,transferencia,movil,norte,0
47,69.83,3263.67,1,2,85.82,1,1,2,18,0,bianual,transferencia,fibra,centro,0
48,108.68,5432.32,1,0,130.76,1,0,3,48,1,bianual,credito,movil,norte,0
57,75.62,4239.75,1,0,93.36,1,0,4,29,1,mensual,debito,fibra,sur,0
29,49.42,1395.77,1,1,189.45,0,0,1,44,0,anual,credito,cable,centro,0
16,62.48,845.92,2,0,235.79,1,1,1,45,0,mensual,credito,fibra,centro,0
7,43.57,446.64,4,1,98.11,1,1,4,22,1,mensual,efectivo,fibra,centro,1
18,87.77,1936.2,0,0,151.8,1,1,3,45,0,mensual,debito,movil,oeste,1
4,60.45,274.54,0,1,134.41,1,0,2,24,0,mensual,credito,movil,norte,1
34,44.78,1534.91,1,1,140.93,1,1,4,50,0,anual,debito,movil,centro,0
7,88.67,614.67,5,0,194.09,1,1,2,72,0,mensual,credito,fibra,norte,1
3,64.48,275.9,2,0,198.27,1,1,4,36,1,mensual,credito,cable,norte,1
66,57.22,3920.41,2,1,176.63,1,0,4,24,1,mensual,credito,movil,norte,1
50,58.24,3015.98,1,0,104.57,0,1,2,34,0,anual,credito,fibra,centro,0
38,56.41,2162.21,1,0,157.45,1,0,3,24,0,mensual,credito,fibra,centro,0
20,59.48,1016.19,4,0,132.59,0,0,3,32,0,anual,credito,fibra,norte,0
39,58.5,2180.37,5,0,153.62,1,1,4,47,0,anual,debito,movil,norte,0
7,74.74,462.38,1,0,110.71,1,0,1,22,0,mensual,debito,fibra,centro,0
61,80.54,4872.83,4,0,83.11,0,0,4,25,0,mensual,efectivo,movil,centro,1
71,89.61,6389.69,1,1,160.51,0,0,4,32,0,mensual,transferencia,movil,sur,1
60,44.27,2599.61,0,1,111.17,1,1,3,24,0,mensual,debito,movil,centro,1
41,78.63,3108.22,1,0,115.72,1,0,1,48,0,anual,debito,fibra,centro,0
54,79.34,4227.39,0,1,85.63,1,0,1,52,1,mensual,efectivo,cable,sur,0
61,115.4,7085.83,2,0,147.96,1,1,3,52,0,bianual,debito,fibra,centro,0
16,66.84,899.68,2,1,147.43,1,1,3,62,0,mensual,efectivo,cable,norte,0
16,60.77,1090.94,5,1,76.53,0,0,3,21,0,mensual,credito,fibra,centro,1
3,88.91,321.94,1,0,106.16,1,1,4,74,1,bianual,efectivo,cable,sur,0
4,66.22,473.5,1,0,86.19,1,1,2,55,1,bianual,debito,fibra,oeste,0
46,53.1,2296.13,3,2,153.36,1,0,2,78,1,mensual,credito,cable,centro,1
44,65.83,3101.58,1,1,42.71,0,0,3,35,0,bianual,credito,fibra,norte,0
38,71.1,2572.02,1,3,174.69,1,1,3,21,0,mensual,debito,cable,centro,0
33,51.77,1701.41,3,1,86.19,1,0,4,61,0,anual,transferencia,cable,centro,0
21,68.82,1416.05,2,1,34.24,1,1,1,52,1,anual,debito,movil,norte,0
25,75.38,1825.84,2,1,107.59,0,1,3,77,0,mensual,credito,movil,norte,1
24,54.69,1105.06,6,1,100.73,1,0,2,58,0,anual,debito,fibra,sur,0
21,61.85,1287.0,2,0,78.79,1,1,4,63,1,anual,transferencia,fibra,centro,1
67,53.74,3675.55,3,0,190.11,0,1,2,66,0,bianual,transferencia,fibra,centro,0
55,61.32,3172.81,3,1,100.34,0,0,1,78,1,bianual,debito,fibra,sur,0
58,75.64,4375.42,1,0,108.15,1,0,2,27,0,anual,transferencia,cable,norte,0
27,58.79,1711.88,0,1,187.28,1,1,1,36,0,mensual,credito,cable,oeste,0
39,70.17,2935.69,1,0,164.6,0,0,1,43,0,mensual,credito,fibra,centro,0
61,73.76,4342.92,1,0,105.2,1,1,4,30,0,mensual,debito,cable,norte,0
43,74.71,2967.11,0,1,149.63,1,0,3,57,1,anual,debito,fibra,norte,0
5,61.28,381.61,0,1,101.97,0,0,2,58,0,anual,transferencia,cable,oeste,0
58,59.39,3392.27,1,1,140.09,1,0,1,57,1,anual,transferencia,fibra,sur,0
62,43.24,2655.58,0,0,159.51,1,1,3,64,0,mensual,efectivo,fibra,sur,0
8,57.82,483.9,2,0,103.19,0,1,2,29,1,mensual,credito,movil,centro,0
58,47.41,2782.92,1,2,123.63,1,1,3,21,0,anual,credito,cable,oeste,0
33,49.7,1749.61,2,0,180.99,0,1,3,38,0,anual,transferencia,fibra,centro,0
60,54.51,3609.01,0,1,122.02,1,1,1,31,1,mensual,credito,cable,norte,0
47,15.0,787.16,2,0,99.54,1,1,2,23,0,mensual,transferencia,fibra,oeste,0
30,81.88,2451.94,2,0,75.38,0,1,1,78,1,mensual,credito,fibra,sur,1
47,58.97,3027.9,0,1,82.59,1,0,1,58,1,anual,debito,cable,norte,0
71,62.02,4102.6,4,0,106.23,1,0,4,45,0,bianual,debito,cable,norte,0
35,97.08,3569.45,2,0,86.68,1,0,1,54,0,mensual,debito,cable,centro,0
44,52.43,2202.82,2,0,138.86,1,0,1,43,0,mensual,transferencia,fibra,centro,1
57,57.19,3253.83,5,2,97.45,1,1,3,51,1,mensual,efectivo,fibra,centro,1
37,54.93,1985.76,0,0,63.55,1,1,1,64,0,mensual,debito,fibra,norte,0
1,89.9,158.26,1,1,151.14,0,0,2,42,0,mensual,credito,cable,norte,1
8,65.74,362.79,2,0,56.58,0,1,3,48,0,bianual,transferencia,ninguno,oeste,0
21,53.04,1183.61,2,2,166.23,1,0,2,21,1,mensual,debito,cable,norte,1
65,73.64,4717.44,0,1,118.02,1,1,2,50,1,anual,efectivo,cable,centro,0
29,69.03,2075.69,3,0,70.14,1,0,2,52,0,anual,efectivo,movil,sur,1
3,75.09,240.02,2,0,117.09,1,1,1,40,0,anual,efectivo,movil,norte,1
42,59.9,2453.98,1,0,134.87,0,1,2,77,0,mensual,transferencia,fibra,oeste,0
68,55.81,3746.82,2,0,108.93,1,0,2,60,0,mensual,debito,fibra,oeste,0
45,76.02,3648.3,6,1,164.81,0,0,2,24,0,mensual,credito,cable,centro,1
26,72.64,2008.65,3,1,60.02,1,1,3,44,1,mensual,debito,movil,sur,1
71,74.21,5181.48,1,1,110.43,0,1,1,39,0,mensual,debito,fibra,centro,0
58,65.2,3813.5,2,1,104.28,1,1,2,26,0,anual,efectivo,cable,oeste,0
35,87.11,3082.73,2,1,169.04,1,0,2,64,0,mensual,debito,cable,sur,0
31,72.9,2236.18,3,0,133.27,0,0,1,62,1,mensual,debito,fibra,oeste,1
25,54.52,1314.79,3,0,106.03,1,1,3,31,0,mensual,debito,cable,centro,1
25,79.13,2066.89,0,2,125.62,0,1,1,51,0,mensual,credito,fibra,centro,1
30,84.29,2453.76,0,1,110.4,1,0,4,64,0,mensual,debito,movil,sur,0
67,57.45,3723.85,1,2,103.55,1,1,4,34,0,bianual,debito,cable,oeste,0
39,38.3,1259.78,2,0,82.71,0,0,1,57,0,mensual,transferencia,fibra,norte,0
42,53.84,2321.22,2,0,125.14,0,1,3,36,0,anual,efectivo,movil,norte,1
18,88.35,1436.06,1,2,145.6,0,1,2,59,1,bianual,credito,ninguno,centro,1
20,73.83,1517.7,2,0,19.09,1,0,4,50,0,bianual,credito,cable,centro,0
18,74.4,1485.65,3,0,112.82,0,0,1,21,0,anual,efectivo,movil,norte,1
2,81.97,156.41,2,2,13.45,0,1,2,59,0,bianual,debito,fibra,centro,0
32,85.05,2654.0,3,0,78.95,0,1,4,47,0,anual,transferencia,fibra,centro,1
18,72.92,1304.24,3,1,153.92,1,0,1,45,0,anual,efectivo,cable,oeste,0
26,54.38,1296.4,2,3,157.39,1,0,1,68,0,mensual,credito,fibra,centro,1
38,26.89,1147.12,6,1,108.29,1,0,3,64,1,mensual,debito,fibra,oeste,0
63,65.39,4077.97,0,1,187.4,1,1,4,36,1,mensual,debito,fibra,centro,1
12,53.99,358.57,2,1,123.96,1,1,1,76,0,anual,debito,cable,norte,0
67,64.45,4467.46,1,3,167.05,0,1,4,66,0,bianual,debito,fibra,centro,0
27,79.49,2096.83,1,0,114.77,0,1,4,46,0,bianual,debito,fibra,sur,0
56,71.84,4134.7,2,0,156.87,0,1,1,63,1,mensual,transferencia,fibra,centro,1
46,43.69,2044.96,0,0,169.24,1,1,1,54,1,bianual,efectivo,fibra,norte,0
26,103.91,2647.04,3,2,36.77,1,1,3,50,0,bianual,transferencia,movil,centro,0
1,69.62,241.57,3,1,46.91,1,1,3,63,0,mensual,transferencia,fibra,oeste,0
29,75.05,1860.07,1,1,163.3,1,0,2,52,1,mensual,transferencia,fibra,norte,1
58,88.53,5111.74,5,1,100.43,1,0,2,43,1,mensual,credito,fibra,sur,0
48,68.07,3313.55,2,3,144.42,1,1,1,19,1,anual,efectivo,fibra,sur,0
15,77.43,1111.16,1,0,86.2,1,1,2,46,0,anual,debito,movil,sur,1
44,81.68,3649.54,2,0,185.78,1,0,3,62,0,mensual,debito,movil,norte,0
13,63.9,821.53,3,0,148.25,0,0,1,46,0,anual,efectivo,fibra,sur,0
15,69.0,1108.63,0,0,104.16,1,1,1,77,0,mensual,efectivo,ninguno,norte,1
23,94.19,2323.15,0,0,66.4,0,0,4,34,1,mensual,transferencia,movil,centro,1
58,69.45,4158.01,1,0,164.13,1,0,1,30,0,mensual,debito,fibra,centro,0
32,45.72,1381.52,2,1,47.04,1,0,2,61,1,mensual,credito,cable,oeste,1
31,70.15,2004.26,2,0,89.35,0,1,2,60,1,bianual,credito,fibra,norte,0
59,54.97,3093.74,2,0,251.5,1,1,3,63,1,mensual,transferencia,cable,sur,0
26,80.63,1791.11,2,1,101.25,1,1,1,73,0,bianual,debito,fibra,oeste,0
40,99.03,4044.89,1,0,122.28,1,1,3,66,0,mensual,credito,fibra,centro,0
2,67.91,50.0,2,0,159.51,0,1,3,46,1,mensual,debito,movil,oeste,1
45,63.82,2865.71,1,0,73.01,1,0,2,73,1,anual,transferencia,cable,norte,0
63,63.37,3881.4,2,0,103.41,1,1,3,62,0,bianual,credito,fibra,sur,0
54,76.53,4247.8,4,0,94.2,1,1,2,53,1,mensual,credito,cable,norte,0
6,91.97,547.47,1,0,60.83,0,0,2,32,1,mensual,credito,cable,norte,1
11,65.07,601.4,2,0,97.85,1,0,4,23,1,mensual,debito,cable,sur,1
3,61.15,86.39,0,1,109.09,0,0,4,74,1,mensual,efectivo,fibra,oeste,1
72,108.99,8008.89,0,0,198.62,0,0,1,25,0,bianual,debito,cable,sur,0
56,100.18,5638.71,4,1,138.4,1,0,1,46,0,bianual,debito,fibra,sur,0
61,33.12,2034.86,1,0,116.1,1,1,3,73,1,mensual,transferencia,fibra,oeste,0
62,48.89,2958.35,4,0,100.73,0,1,3,48,0,mensual,credito,fibra,centro,0
27,53.85,1601.93,0,0,207.32,1,1,4,40,0,mensual,transferencia,movil,oeste,0
29,18.07,297.25,0,0,171.24,0,1,3,52,0,mensual,credito,cable,sur,0
40,45.19,1656.95,0,2,73.11,1,0,1,21,0,mensual,debito,fibra,sur,1
34,57.43,1949.24,1,0,45.64,1,1,4,70,0,bianual,debito,cable,centro,0
7,70.38,347.07,0,0,92.27,1,1,2,29,0,anual,transferencia,movil,norte,0
22,62.16,1398.21,2,1,75.31,1,0,3,56,0,mensual,debito,fibra,centro,0
60,56.54,3536.93,2,1,99.2,1,1,3,33,0,mensual,debito,ninguno,sur,0
70,99.46,7147.85,1,1,59.74,0,0,2,25,1,bianual,credito,cable,sur,0
15,67.94,1088.84,0,1,105.56,1,0,2,54,1,bianual,transferencia,ninguno,sur,0
34,81.87,2723.65,3,0,129.59,1,1,4,59,0,bianual,transferencia,fibra,sur,0
35,33.67,1007.51,3,1,186.18,1,1,3,75,1,mensual,debito,cable,norte,0
35,46.4,1574.28,1,0,89.97,1,0,1,24,0,mensual,debito,movil,oeste,0
51,78.37,3954.46,3,0,67.96,1,1,3,29,0,mensual,transferencia,cable,centro,1
35,42.86,1669.37,1,0,126.25,1,0,3,29,0,anual,transferencia,cable,sur,0
67,70.17,4821.18,0,1,147.85,0,1,3,56,1,bianual,efectivo,cable,centro,0
50,100.2,5014.52,1,1,138.5,1,1,4,71,0,mensual,credito,cable,sur,0
34,48.68,1844.76,3,0,109.98,0,0,3,64,0,bianual,debito,cable,centro,0
29,81.04,2528.32,2,2,151.97,1,0,2,45,0,anual,credito,movil,norte,0
41,89.7,3774.9,1,0,155.85,1,0,3,29,1,anual,debito,ninguno,norte,0
18,70.78,1074.37,0,2,70.67,1,0,2,66,0,mensual,credito,fibra,centro,1
23,107.22,2590.85,3,0,235.97,0,1,3,68,0,mensual,credito,fibra,oeste,0
61,56.93,3525.48,2,0,232.02,1,0,2,31,0,mensual,debito,cable,oeste,1
21,89.05,1972.75,4,0,144.8,1,1,2,57,0,anual,transferencia,movil,centro,0
72,31.65,2240.65,2,3,60.67,1,1,3,33,1,anual,transferencia,fibra,norte,0
54,76.29,4386.27,2,1,137.28,0,0,2,54,1,mensual,credito,fibra,centro,1
33,93.09,2984.53,2,0,123.2,1,1,3,70,0,mensual,debito,fibra,oeste,1
40,80.56,3482.95,2,0,156.33,1,1,3,73,0,anual,transferencia,fibra,oeste,0
72,95.38,6716.96,2,2,184.74,1,0,2,67,1,anual,transferencia,fibra,oeste,0
18,85.75,1215.1,2,1,110.26,1,1,3,31,0,bianual,credito,fibra,centro,1
18,85.52,1447.05,2,2,166.33,1,0,3,41,0,mensual,transferencia,fibra,norte,1
41,86.36,3441.44,2,1,28.36,0,1,1,51,1,anual,transferencia,fibra,centro,1
2,100.55,379.6,1,0,106.45,1,1,3,59,1,anual,efectivo,fibra,centro,1
10,48.98,448.04,3,0,55.28,0,1,2,40,0,anual,debito,fibra,sur,0
9,92.72,723.89,1,2,150.56,0,1,1,27,1,mensual,debito,movil,norte,1
60,18.33,1263.65,0,0,5.0,1,0,2,73,1,mensual,credito,ninguno,centro,0
36,36.11,1105.74,1,0,138.41,1,1,2,42,0,anual,efectivo,movil,oeste,0
28,51.46,1447.07,0,2,109.03,0,0,3,58,1,mensual,debito,fibra,centro,0
14,31.55,470.84,1,2,79.22,1,1,4,30,1,anual,transferencia,cable,sur,0
10,72.72,617.62,1,2,211.13,0,1,3,56,0,bianual,credito,fibra,norte,0
71,53.35,3707.25,0,0,98.44,0,0,3,47,0,bianual,credito,cable,oeste,0
25,52.48,1316.06,1,1,189.75,1,0,4,34,1,mensual,efectivo,fibra,centro,1
44,86.43,4018.5,2,1,65.26,1,0,1,72,0,anual,debito,cable,sur,0
53,42.48,2173.81,3,1,141.37,1,1,1,28,1,mensual,debito,cable,oeste,0
23,49.1,1275.68,3,0,209.47,1,1,2,78,1,mensual,debito,fibra,sur,0
34,82.8,2707.46,5,1,122.19,0,1,1,63,1,bianual,transferencia,ninguno,sur,0
23,91.61,2120.64,4,1,127.91,1,1,4,71,0,mensual,credito,fibra,sur,1
11,79.22,1047.56,1,0,155.73,1,0,1,47,0,mensual,debito,fibra,centro,1
25,64.69,1408.75,1,0,127.48,0,1,3,76,0,mensual,transferencia,cable,norte,1
17,69.13,1080.6,3,0,177.0,1,0,2,57,1,mensual,credito,movil,norte,1
19,80.62,1467.54,1,0,75.51,0,1,1,68,0,anual,debito,movil,norte,0
49,76.37,3753.64,0,0,46.51,0,1,2,21,0,mensual,debito,cable,norte,1
19,61.65,1547.63,0,1,152.22,1,1,3,44,1,anual,transferencia,movil,centro,0
7,49.6,266.07,1,0,146.65,0,1,3,76,0,mensual,debito,cable,norte,1
36,96.74,3328.76,0,0,137.64,0,0,3,37,1,anual,efectivo,fibra,centro,0
71,59.59,4133.55,2,1,126.49,1,0,2,42,1,mensual,debito,movil,oeste,0
10,71.45,678.89,0,2,129.79,1,1,1,69,0,mensual,transferencia,fibra,norte,0
40,70.77,2902.2,4,1,36.69,0,1,1,40,0,mensual,transferencia,fibra,sur,1
21,56.51,1251.17,2,2,177.19,1,1,4,34,0,mensual,transferencia,cable,sur,1
8,53.07,406.45,2,1,183.3,1,0,2,48,0,bianual,debito,cable,centro,0
15,93.1,1308.64,1,1,31.18,1,1,2,48,0,anual,debito,cable,centro,1
33,78.59,2525.33,0,0,208.47,0,0,4,65,0,mensual,transferencia,fibra,centro,1
13,96.98,1230.89,2,1,60.19,0,1,3,42,0,mensual,debito,cable,norte,1
33,58.97,1638.76,2,1,81.97,1,0,2,30,1,bianual,credito,ninguno,centro,0
34,62.1,2045.35,2,2,21.45,1,1,4,28,0,anual,debito,cable,centro,0
33,75.21,2439.04,1,0,186.2,1,1,3,75,0,bianual,credito,fibra,sur,0
37,75.96,2920.87,2,0,123.28,1,1,3,40,0,mensual,efectivo,fibra,oeste,0
13,89.91,1313.96,2,2,69.33,1,0,2,30,0,mensual,credito,movil,sur,1
29,41.44,849.08,0,0,131.62,1,0,2,21,0,bianual,credito,ninguno,centro,0
18,46.67,511.84,0,0,51.61,0,0,2,48,0,mensual,transferencia,fibra,norte,0
54,77.17,4205.36,2,0,127.36,0,1,2,60,0,mensual,credito,cable,norte,0
18,56.52,998.32,1,0,39.11,1,1,4,47,1,bianual,credito,fibra,norte,0
9,54.5,456.52,2,2,142.98,1,1,3,26,0,mensual,credito,movil,norte,1
2,59.51,175.67,0,1,105.64,1,1,4,32,1,mensual,credito,movil,centro,1
10,63.73,715.03,1,0,127.09,1,0,2,71,1,mensual,credito,movil,centro,1
19,65.32,1124.27,0,0,160.74,0,1,4,25,0,bianual,debito,cable,sur,0
1,52.8,304.77,0,1,98.63,1,0,1,50,0,mensual,debito,cable,sur,1
37,77.89,2853.1,1,0,102.12,1,1,2,25,0,mensual,credito,movil,oeste,0
15,87.71,1394.21,1,0,174.14,1,0,3,38,1,mensual,credito,cable,oeste,1
34,63.9,2061.29,1,0,107.62,0,1,3,42,1,mensual,efectivo,movil,norte,1
21,26.77,473.32,1,0,131.89,1,1,1,69,1,mensual,credito,cable,sur,1
71,71.77,5114.92,2,0,168.88,0,0,4,67,1,mensual,transferencia,fibra,norte,0
52,53.38,2832.51,0,1,84.61,0,0,4,25,1,mensual,debito,movil,sur,0
15,52.97,648.32,3,1,129.45,0,0,4,37,1,anual,debito,cable,sur,1
47,92.51,4249.69,2,1,163.81,1,0,4,60,1,mensual,debito,movil,oeste,1
66,64.1,4336.8,0,1,90.8,1,1,4,52,0,mensual,debito,movil,centro,0
42,75.3,3221.36,1,0,122.31,0,1,4,71,1,bianual,debito,cable,sur,0
